City,p0509_0_4,Rwht_2500s,per04,p0509f_55_64,Ptot0509,p0509f_35_44,mx0509_standart,Rishp_adjM,dress_wash_oneself_5s,Rabort_up,RliveBirth0509,Ravtaha09,MaazanHagiraPnimit10,p0509m_15_24,mx0509m_sdirect_dn,p0509f_15_24,tluim09,Sahar09_halfave,Rnayadut09,AhuzGidulShnati10,Leumit09,madad08,p0509f_0_4,p0509f_5_14,p0509m_75p,Rishp_dn,Arabs10,p0509_5_14,p0509m_25_34,mx0509f_sdirect_up,p0509f_75p,p0509m_45_54,RPiryon0509_tot,hear_5s,see_5s,Rwht_2500_dn,eshkol08,p0509m_55_64,Klalit09,Jews10,Jewso10,Rabort_dn,Seud09,Ptot0509f,Rptirot0509s,Rishp_adjF,Sahar09_Min,Ptot0509m,Rgsa_37pws,Rgsa_32ws,Ravtala09,mx0509m_sdirect_up,Rseud09,p0509f_65_74,mx0509f_sdirect_dn,Olim10,mx0509f_standart,Sahar09m_ave,Rgsa_3336ws,Rwht_2500_up,Rishp_upM,Rishp_upF,p0509m_35_44,Rwht_1500s,Rnehut09,Rishp_dnM,Rishp_dnF,mx0509m_standart,Rishp_adj,p0509m_0_4,p0509_65_74,walk_5s,Madadgini,p0509m_5_14,p0509_35_44,p0509_25_34,Nayadut09,remember_5s,Rfdegree09,Sahar09f_ave,Rhinmey09s,mx0509_sdirect_dn,p0509f_45_54,nehut09,Ledot0509_AVE,mx0509_sdirect_up,uc2010,p0509_75p,ptirot0509_ave,Meuhedet09,Rtluim09,Rabort0509_15_49,p0509m_65_74,L0509_memuza,ribuitivishnati10,Rishp_up,p0509_15_24,Rptirt0509,p0509_45_54,Rnoshrim0709,PtirTinok0509_ave,p0509f_25_34,p0509_55_64,Maccabi09,shem_mahoz_?????????????????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_???????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_??-????,shem_nafa_?????????????????,shem_nafa_??????,shem_nafa_??????,shem_nafa_????,shem_nafa_?????,shem_nafa_????,shem_nafa_????,shem_nafa_??????,shem_nafa_???????,shem_nafa_????,shem_nafa_???,shem_nafa_????????,shem_nafa_???,shem_nafa_??????,shem_nafa_????,shem_nafa_??????
Basma,11.25768746,7.7,2,3.899687154,2.341908449,12.41705103,7.182199515,199.6521916,1.5,10.57717892,18.87349611,3.893858739,30,19.27154588,3.690304187,17.60102579,177.7323232,53.6,0.404017272,3.1,7.4,-0.117954114,11.65201342,27.34177026,0.545962623,206.3057622,99.8,27.16616834,14.79246148,11.03763532,0.629163089,8.562895499,2.552526524,2.8,1,4.179072656,4.534391534,4.020986153,91.1,0.2,0.2,4.359068178,10,1.170505958,2.2,237.8122647,51.9,1.17140249,86.8,0,1.716885631,11.25231064,9.856032437,3.033570815,2.837785573,0,6.937710448,5496,12.3,11.20554273,217.155431,258.4714274,12.64969538,0,6.376536281,182.1489522,217.153102,7.471307415,220.0169446,10.8636633,2.667689825,8.6,0.3254,26.99070081,12.53341774,15.2240646,149.1640212,6.1,7.8,2787,7.1,4.421450902,7.769720138,81,44.2,9.942948128,2.5,0.587546931,5.2,0.4,0.885083188,7.5,2.302088862,44.2,51,233.728127,18.43660559,0,8.16645964,5.1,0.2,15.6559983,3.960359871,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nof_Ayalon,6.978148946,6.4,2,18.27722903,6.331338555,9.208444762,4.667367571,154.6325017,0.8,13.76026417,13.33051444,0.258720748,20,15.63363978,3.705931768,14.49835691,61,35.5,0.56990467,1.5,4.6,2.664248603,6.313777749,12.18392441,4.901682209,148.1560205,0.9,13.78138793,11.95321757,5.413687184,7.554237042,10.91804312,2.992602189,1.7,0.2,4.06320674,10,16.33573018,61.5,97.9,99.1,8.560544793,93,3.152465879,6.4,150.7116296,28.1,3.178872676,92.3,1.2,1.200500237,5.649641857,8.602555489,8.321663491,3.728110696,3.7,4.57089894,17428,6.5,8.73300179,160.7971597,156.9189501,7.642868854,0,2.924660759,148.4678437,144.504309,4.677786812,152.5106992,7.637001232,8.969640952,1.8,0.4644,15.36558137,8.42239195,11.22601085,37,1.1,47.4,9719,6.3,4.023713692,13.14965397,110,84.4,5.31102145,6.5,6.222427977,40.4,6.3,1.62185733,11.2,9.612235685,84.4,54,156.8653779,15.06836587,0,12.02919473,0.6,0,10.49271264,17.30243079,27.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimshit,12.72066909,8.8,5,8.190617904,19.45810389,12.98424362,4.197504134,134.5480723,1.1,9.261254446,23.75263635,0.274451823,-23,12.32622793,3.966621235,13.2231917,82,32.6,0.375758875,2.7,6.1,1.370704099,12.12237616,17.00564867,3.124397219,126.8010569,0.1,17.92371805,17.52026344,4.343077979,3.888829262,9.293446631,2.992463213,0.8,0.1,7.729601343,8,7.766809248,37.7,98.7,99.9,7.00477333,239,9.851028811,2.653703704,124.6120635,30.5,9.607075082,92.5,1.2,1.713048758,5.370176667,13.40769718,4.59378029,3.174551807,7.2,3.758814893,12967,6.4,9.967368354,138.0908496,127.7969172,13.51654074,1,2.690186831,131.005295,121.4272098,4.668398951,129.1657092,13.33415455,4.425556098,3.3,0.4505,18.86510008,13.24705537,18.11064218,82,0.9,30,7666,7.65,3.743928982,9.304911803,341,107.6962963,4.651079286,22.1,3.51140523,12.94259259,7.3,0.646907097,8.1,4.253060166,495,492,131.5303616,12.7803326,1.528703704,9.299251089,1.3,0.531481481,18.6864006,7.981370302,48.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hatzor_Haglilit,15.93739342,6.8,5,4.288082175,4.879697092,7.321983707,5.345353272,120.9174454,0.8,3.804777696,32.99385125,2.210879744,36,24.98493785,3.703408443,22.39760642,177.7323232,49,0.404017272,4.9,1.7,-0.117954114,17.42418634,25.91957912,1.179872757,116.2502478,0,28.3936215,12.05385131,6.773002363,1.601528839,5.46440027,5.763317225,1.1,-,5.089391084,4.534391534,3.36120448,73,99.9,100,1.057200392,31,2.144475112,1.9,126.3399849,50.3,2.73522198,94.4,0.7,1.289539936,8.328215977,15.00422698,2.327607872,2.645264789,4.8,4.709133576,5965,5,8.575205189,130.4290417,135.8238867,5.857333973,0,3.40796959,111.405849,116.8560831,6.01581221,122.943271,14.77171458,2.140250877,1.3,0.3883,30.33332597,6.50100198,12.34084475,149.1640212,0.6,4.2,4492,3.5,3.80061976,6.012528157,75,161,6.890086784,5,1.365177492,9.2,15.2,0.885083188,2.4,1.993358808,161,200,129.6362942,23.84788615,0,5.705285429,3.9,0,12.70689738,3.768538401,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kdumim,20.70633758,2.6,2.991111111,3.128574211,1.586187127,8.116341259,4.956885855,121.8069893,0,6.134440486,43.6266307,2.210879744,-38,24.89208077,0.689980357,14.32447487,177.7323232,58.8,0.404017272,-1.5,9.942081448,-0.117954114,21.47551799,36.29545132,0.85444973,118.7764189,0.1,32.78387173,8.806474774,7.46235954,1.535875772,5.657442225,10.88509205,1.1,,0.923982042,4.534391534,2.672078553,58.8573991,99.8,99.9,0.066725994,623.9951923,0.754795636,1.4,149.0160084,57.8,0.831391491,95.8,0,1.113684422,10.48728834,18.92121959,0.861811349,0.828383479,2.4,4.145371509,4788,4.2,4.278330097,141.7706365,169.0953662,6.502431292,0,4.473646077,101.8433421,128.9366506,5.588634351,132.40067,20.00802154,0.940116891,0.6,0.4425,29.59581295,7.27041899,8.582354801,149.1640212,,2.5,4460,10.3,2.02755351,5.926461855,875.3105023,69.2,7.8862182,2.5,1.17870996,2.2,11.47207207,0.885083188,0,1.011208167,69.2,53,146.0249211,19.86342893,0,5.785456656,7.1,0.2,8.335491372,2.889304456,19.8735426,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkana,10.7801977,6.8,2,6.783769761,5.61354524,13.60111925,7.215736129,201.2004141,2.6,18.48860438,19.45294735,2.718108949,-23,14.43721666,6.623457803,13.79187831,35,40.9,0.419973091,1.5,20.7,0.164760737,10.40083266,16.66707098,2.156046874,202.4300367,1.3,17.10646624,17.08607035,7.539352589,3.143932995,12.8316303,2.433304903,5.2,0.2,4.668283711,5,7.238530232,59.2,92.8,98.7,12.79155966,56,2.795503368,5,215.2611553,41.1,2.818041872,92.9,1.3,3.519418501,10.40181318,11.027957,4.934621969,4.553245296,17.1,6.046298943,7103,5.8,8.884829842,209.7196147,223.3561545,12.85730982,0,5.269270194,192.6812134,207.166156,8.512635489,208.261698,11.1565286,4.813988528,7.1,0.372,17.54234725,13.22772133,17.43359454,25,3.1,20.6,4573,11.2,6.024693904,12.89285346,186,109.2,8.406778353,6,2.648006743,28.2,3.3,0.991529338,15.6,4.694319905,109.2,88,214.0933594,14.11584301,0,12.86211897,2.1,0,17.78392061,7.012062933,16.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BeitEl,10.9903596,9.6,1,8.380087462,8.465616491,11.35948161,6.237546817,139.8294717,1.2,17.99876752,23.79035245,3.874433958,42,18.58435245,6.212557025,14.9434622,57,48.1,0.493169308,2.7,0.7,-0.463841341,10.57035267,19.28366465,2.472212928,138.3656237,3.1,18.84599541,14.94326688,6.116992149,4.264722574,10.38610701,3.43978178,2.6,0.9,7.810278065,4,7.225048747,70.3,89.9,96.9,12.99343205,190,4.061951484,5.2,147.6474711,43,4.403665007,91,1.9,2.376973023,8.948019678,28.04589818,6.159145363,4.112091712,17.7,5.114541931,7412,7.1,11.45486593,145.3210565,152.9616464,12.1062699,1.1,7.737921207,134.3378869,142.3332958,7.580288352,142.1074971,11.37777503,5.276673276,4.1,0.3921,18.44228821,11.74794776,14.65808228,40,0.9,15.3,4384,10.3,5.409525262,10.69017706,356,201.4,7.065568373,8.2,3.33229054,43.6,1.3,1.238936822,15.5,4.462678842,201.4,168,145.8493705,16.83738936,8,10.53200516,3.6,1.6,14.34890641,7.77925661,27.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AlonShvot,8.051872265,9.4,3,9.643206317,24.58231006,11.30339284,6.013593413,161.458248,3.3,20.6539128,23.75263635,3.044301066,-209,17.18941995,6.227481208,15.7613981,130,50.6,0.539641499,0.6,11.4,-0.12340506,8.038015301,16.17639837,3.927762235,152.743106,0,17.45989894,14.37657782,5.883193227,6.412012048,11.65190721,2.358454504,3.5,0.8,8.096528822,5,9.088837482,68.2,92.3,100,17.51189069,895,12.48311308,2.653703704,151.068897,46.5,12.09919699,90.1,2,3.430546265,7.603742215,33.33604498,6.575939448,4.869233534,25.9,5.376213381,6457,7.9,10.67898138,164.7252605,154.0353362,11.31315455,1.3,10.06913302,158.1912354,148.1024578,6.915611711,154.9160289,8.066168921,6.096597622,5,0.3808,18.78412589,11.30819747,13.92961578,129,2.1,15.9,4202,7.65,5.601985982,12.59323758,1417,107.6962963,6.425200844,24,5.189286121,12.94259259,0.6,0.923773671,19.1,5.602045939,392,257,157.0889519,16.46425791,1.528703704,12.12992304,3.3,0.531481481,13.49639999,9.370350848,19.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KiryatArba,14.25697026,5.9,2,4.624977832,4.960258566,12.48229212,7.267492241,156.0391735,1.1,16.64110767,27.8614508,2.618001713,8,15.23718982,4.999176447,17.55830136,19,35.4,0.401790737,2.6,0.1,-1.209985743,13.75251883,24.89934174,0.923434982,147.788634,99.7,24.98438433,16.79781084,9.758966225,0.955620182,7.270478775,3.709794941,2.2,0.8,4.171909696,2,4.147739214,96.7,0.2,0.3,10.81084117,43,2.453493743,2.8,154.2116531,49.9,2.506764822,93.5,0,1.885790862,9.660175973,21.17376017,2.445335796,4.677092543,0.1,7.218029384,5460,6,7.694949928,166.0848599,164.5661265,13.32924141,0,5.387799976,145.9934871,143.8571797,7.32967621,154.9971198,14.75070163,2.460723219,2.2,0.3205,25.06761969,12.9103147,16.24365132,20,0.8,9.5,3250,9.4,5.552681865,7.604152438,138,138.2,8.982302617,5,0.939354754,13.8,1.1,0.741798547,13.7,2.475783644,138.2,133,162.2056056,16.38528171,0,7.435523849,1.9,0.2,15.6774597,4.383795853,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ofra,15.51319323,6.3,3,4.652330827,8.698522534,8.99052684,5.899570574,138.2428884,0.2,3.402550648,31.06274645,0.958475327,-4,18.59094733,4.910526811,20.14036783,11,59.5,0.303998907,3.2,8.5,-1.109677369,15.00492408,27.34759117,1.115506336,131.8980786,0.1,27.65774713,12.30262302,6.742751137,2.02693679,7.833211965,5.329175283,0.1,0.6,4.996845745,2,4.766495404,29.8,99.6,99.9,1.429951336,47,4.243813329,2.3,141.1105611,57.8,4.454709205,94,1.1,1.420666213,8.729825443,13.73031681,2.516303555,3.882224068,3.3,5.312487602,5522,4.8,7.586425906,145.5952774,147.2437709,9.344667296,0.7,3.519678774,130.8904995,134.9773514,6.820176127,136.4370003,15.99739978,2.301020414,1.1,0.4264,27.95321961,9.17189014,12.0751904,28,0.6,3.7,3566,4.8,4.754647293,7.484563364,158,270.2,7.044493854,9.4,1.560172737,20.4,26.9,0.245040927,2.4,2.095929256,270.2,304,140.9759219,19.34687471,0,7.663114161,5.1,0.8,11.83645555,4.710797077,34.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KfarAdumim,13.04540415,8.7,3,3.753413152,6.398765996,13.70058225,6.753135937,188.3342947,0.6,10.25746053,25.37989358,2.911349874,21,17.43798981,4.768637634,17.55024947,26,48.7,0.250804594,2.5,2.1,-1.043685037,12.98652096,25.54120649,1.206126712,171.8375326,99,25.20131412,15.68928167,8.754886423,1.166147598,7.909528051,3.113928515,0.1,0.3,6.800898264,2,4.133443218,88.6,1,1,6.331015493,48,3.219529911,2.8,167.8132562,52.2,3.179236085,92.3,3.2,1.654181836,8.586933868,16.76262715,2.757680908,4.72560524,0,6.740245831,5408,4.6,10.68678646,197.726639,176.4692342,13.41243075,1.8,4.978720035,178.9419503,159.1572782,6.677785751,178.2282944,13.10503362,2.504968027,0.9,0.3599,24.85711392,13.55741376,15.39137863,17,0.4,7.9,4159,9.2,5.357923597,7.44699518,176,162.4,8.148348276,6.9,1.186011278,18,0.5,0.735492732,8.3,2.249052248,162.4,140,184.6190562,17.4944731,7.8,7.676805302,5.1,1.2,15.09720398,3.942231637,8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KarneyShomron,12.93260869,7.5,1,3.463905258,5.347495991,11.72991839,3.66842439,225.5866915,2.7,9.444284715,25.28286141,3.455107557,-5,20.51173567,2.85868063,20.02056061,36,35.2,0.621394138,1.7,0.4,-0.117954114,12.70526855,25.60344654,0.907711001,205.3544798,99.9,25.06926359,18.40325839,4.257747602,0.917326781,6.580076565,2.949799608,0.8,,5.553425165,4.534391534,3.012136628,99.4,0.1,0.1,5.419344471,36,2.668139759,1.7,203.2918752,58.9,2.679356232,90.2,2.3,2.649307204,6.222336416,22.1765767,1.661468809,1.566898423,0,2.912323012,4783,7.5,9.535332231,237.6840842,214.4436876,11.52801554,1.6,6.629497009,213.4892988,192.1400628,4.540508523,213.5083431,13.15899712,1.510795139,2.7,0.2872,24.53731686,11.62875521,17.45237088,35,,5.6,2758,13.3,2.60830024,7.400619078,203,135.2,4.728548539,5.7,0.912508806,9.2,11.47207207,1.175674346,7.4,1.360752228,135.2,104,221.6622064,20.26666327,7.7,6.98948727,6.7,1,16.49748598,3.237547147,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Shilo,13.58978256,6.5,3,3.499068917,6.429488042,11.48338903,4.597581268,149.0608065,0.6,9.674012637,26.75174118,2.787370421,-3,19.49429726,3.824893671,19.70144563,17,48.8,0.420889336,2.5,1.5,-1.22810635,13.42983818,26.33463823,1.058754245,133.5502888,99.7,26.36445354,15.96671497,5.128324462,0.986585641,6.545002832,3.472595786,0.8,0.1,4.862590785,2,3.471619289,79.2,0.2,0.3,5.829789548,37,3.156108983,1.9,130.1721671,56.3,3.273379059,92.8,0.7,1.838261981,7.323981231,17.75249847,1.917363432,2.055676498,0.1,3.59200048,4910,6.5,8.160665029,157.8063721,138.3181697,11.63832478,0,4.529369607,140.3152409,122.0261644,5.574437451,139.5154397,13.74399688,1.800635324,2.6,0.3273,26.3932007,11.56226987,16.01301501,27,0.6,6.2,3133,12.3,3.434232697,6.586635527,153,172,5.760929839,6.5,1.0233281,12,16.5,0.50326329,7.8,1.688089046,172,158,145.4805906,19.59598231,6.8,6.565439501,3.3,1.2,16.06103541,3.48509377,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Efrata,14.98183167,10.3,3,3.345136725,4.121701168,11.16387964,6.034184492,169.9449803,1,10.29174532,29.25976316,2.898781316,-13,19.68452277,5.087331322,19.2515823,13,57.1,0.641241339,2.4,5.3,-0.927328098,15.00792593,25.64930158,0.839360453,151.1582161,99.4,26.80792711,13.82150002,6.622624736,1.10171828,6.489506068,4.043149691,0.2,,7.857689477,3,3.008643333,63.4,0.6,0.6,5.436664606,36,2.038087641,2.2,149.6928733,54.9,2.083613526,89.5,4.2,1.849290146,10.90963183,22.80421887,1.668586686,2.354954476,0,4.488789606,5036,6.3,12.70615795,183.0775557,160.837506,11.47661206,2.5,5.118320416,156.8124049,138.5482406,7.998481574,159.7047159,14.95630756,1.726076645,1.7,0.3139,27.94123726,11.32197298,14.27601854,28,0.6,8.7,3152,12.2,4.29038824,8.07117897,117,120.6,7.777980743,4.4,0.969090442,9.2,28.1,0.568702268,7.9,1.782310479,120.6,113,168.2512156,19.47044354,11.3,7.271607405,3.9,1.4,14.74068989,3.175031675,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BeitArie,13.75938969,8.2,3,3.664171413,7.297734949,12.06483001,6.468747986,187.4628526,1.2,4.559061386,27.57019834,3.281937658,7,20.30864822,4.920167358,20.64578809,37,43.6,0.446735821,2.5,39.4,-1.251209916,13.84223673,25.36732049,0.855967124,169.7465053,99.8,25.81993751,14.81979005,7.885250096,1.226695117,7.569223641,3.580495609,0.8,0.3,6.460255391,2,3.298264355,58.9,0.2,0.2,2.187946259,40,3.608673424,2.2,167.1653214,58.9,3.689061525,92.1,1.9,2.287536856,9.11534168,14.95109058,1.817467884,4.080645805,0,5.982947951,4963,6,9.841931488,197.1742166,175.151839,11.43340012,1.3,6.148460719,177.7514885,159.1788037,7.017754519,175.8923991,13.67834796,1.795326168,1.8,0.33,26.26269158,11.74563731,14.47162788,34,1.8,6.1,2411,8.1,5.059998424,7.255780341,247,201.2,7.877497547,7.7,1.039289246,16.2,1.1,0.92102448,3.4,1.773666942,201.2,202,182.0382929,20.47536128,5.9,7.414228356,1.5,1.2,14.11570992,3.479202562,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Emanuel,8.651458496,9.3,4,11.97127628,23.07839045,11.96542336,4.475872821,120.4516119,1,13.33697153,23.75263635,1.083332074,-337,18.54889178,4.096107328,16.71312941,122,34.2,0.420279188,0.9,2.5,1.071391059,8.645030618,16.40363425,2.138357095,120.8109126,0.4,16.99865265,14.74780105,4.823803299,2.447491216,11.2824706,2.760718397,2,0.3,8.056576441,8,11.04838599,42.8,96,99.6,10.77440756,261,11.42231106,2.653703704,125.7377282,35.4,11.65607939,92.3,1.3,1.1663306,5.458264817,12.42044241,4.89191928,3.525935651,9.6,4.174869475,11999,6.4,10.52832922,123.6397851,128.8890735,10.30104741,1.1,2.609831305,117.2634387,122.5863829,4.777186073,123.0467178,8.657757459,5.296795107,2.8,0.4867,17.58173767,11.12480589,14.40612855,100,1.5,27.1,7332,7.65,4.005606165,12.90463219,385,107.6962963,4.946139478,23.9,2.291358496,12.94259259,35,0.827011479,12.1,5.693550953,424,357,125.282523,17.6403081,1.528703704,12.0853357,1.6,0.531481481,14.05746339,11.50515701,19.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaaretikva,7.850180287,7.5,3,9.539044977,15.84308392,11.91166783,7.279377634,190.7408187,4.4,15.18137157,23.75263635,2.00927424,-227,15.88312699,7.413848861,15.8949407,111,51.2,0.491473659,-0.7,6.1,-0.323127008,7.438225956,14.95700729,3.098337112,179.2921905,0.8,15.82253436,14.61929474,7.059355486,5.274864166,14.0313267,2.250631699,4.5,0.7,6.009486466,4,8.880842721,67.1,92.4,99.2,11.98641391,584,8.18485772,2.653703704,176.6558418,44.6,7.658226198,90.6,1.2,3.822919311,9.3731673,30.90142321,7.17249135,5.630490753,35.4,6.34492312,6290,8.2,8.93027257,195.3293246,180.6564364,12.49706769,0.9,6.691434613,186.1523128,172.6552472,8.393508081,182.2750951,8.290463389,6.582511063,8.7,0.3602,16.74758092,12.19463827,14.25641489,79,4.4,15.1,4394,7.65,6.689485794,13.89487421,658,107.6962963,7.869269473,16,4.222775028,12.94259259,10.8,1.12879824,13.6,5.951959735,249,124,185.2579998,15.88923019,1.528703704,13.96083259,3.2,0.531481481,13.91688352,9.220883325,15.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AlfeMenashe,8.564806653,9.2,3,8.462176429,19.91785483,11.55831429,6.811118724,178.1002802,4.5,21.68676368,23.75263635,3.503271574,15,18.8058035,7.074516889,16.5876955,146,42.9,0.482386228,1.6,12.8,-0.373411056,8.524416375,16.18513711,2.978538882,166.0431471,0.5,16.14676692,16.41637445,6.521336508,4.603235987,12.73766027,2.530899437,5.2,0.3,7.882407133,4,7.458833979,64.8,94,99.5,18.19447483,697,9.955222121,2.653703704,163.6111132,45.2,9.962632705,91,1.4,2.779909171,8.80046453,35.26653125,6.867384589,5.218632566,30.7,5.869984537,6299,7.5,10.52717892,182.0802128,167.1400428,11.80219699,1.1,6.565084684,174.1203475,160.0821835,7.93749071,168.6472385,8.605166887,5.976860977,11,0.3533,16.10842527,11.68030101,15.49221943,100,5.3,11.8,4070,7.65,6.282180679,12.64426325,869,107.6962963,7.340056769,20.9,3.790585194,12.94259259,0.9,1.102994665,19.9,5.08699977,367.2,326,171.2513299,17.69716213,1.528703704,12.69097913,3.1,0.531481481,14.56737647,7.960318553,21.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oranit,10.00315587,8.9,3,7.866494323,19.73754464,10.70219959,6.38095956,166.9517547,3,19.38518194,23.75263635,4.093512107,-217,20.42282999,6.162658626,18.88799196,161,40.9,0.471561316,0.9,22.3,-0.587025447,9.832873219,18.50968417,2.610731844,160.2398594,0.2,18.95779098,14.68407478,6.562295533,3.193501465,11.54594131,3.211844906,3.3,0.7,7.6650737,4,7.383077007,67.2,97.8,99.8,16.05724547,558,9.698092574,2.653703704,160.3884962,52.6,10.03945206,93,1.2,2.49797112,7.894887748,35.12283998,5.08899454,5.017942196,18.4,5.790118865,5478,5.8,10.08752309,170.9165962,164.135743,9.758901648,0.9,6.470977579,162.9869131,156.6412493,7.028773187,162.9504357,10.1676486,4.553459422,6.9,0.3572,19.39066136,10.22239348,14.20572192,97,3.8,11.6,3615,7.65,5.803454702,12.20772903,791,107.6962963,6.958464419,20.7,2.897077174,12.94259259,2,1.317101631,17.7,4.036133465,423.6,358,165.661012,19.66868343,1.528703704,11.87111238,3.6,0.531481481,13.7105317,7.62060533,8.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GevaBenyamin,21.25603547,10,2,2.259843758,13.81779755,6.581384162,7.185804593,215.80817,4.1,6.512948156,23.75263635,6.366440518,-62,19.8307779,7.019076256,19.67239195,14,46.1,0.374919131,3.6,1.3,-1.784216024,20.55627376,32.18059815,0.341990568,185.611606,99.9,32.96100948,11.86954798,7.21534269,0.583274493,3.477553733,6.51991128,2.6,0.2,8.891531475,1,1.491085834,97.3,0.1,0.1,4.139854466,36,6.924198198,2.653703704,180.5107238,56,6.893599356,90.5,1.5,0.921987047,10.70048492,14.4076159,1.092529547,4.444075013,0,5.829708852,4791,7.9,11.06731626,228.568308,189.0494994,6.398076033,1.2,3.790369325,203.0480321,171.9719481,8.85978059,192.7275051,21.95890324,0.99008208,3.8,0.3489,33.74488484,6.489933061,12.51559959,57,2.5,4.5,2735,7.65,6.061764898,3.914907949,221,107.6962963,8.309844287,15.5,0.462899686,12.94259259,0.8,0.240113894,5.3,0.887179875,583.2,583,199.8434041,19.75140956,1.528703704,3.696715091,4.3,0.531481481,13.15879623,1.876315984,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ali,20.39217966,10.3,2,2.276677009,11.52585616,7.735770687,7.358989409,216.1542862,2.4,3.961576853,23.75263635,4.3561075,-15,19.2364782,7.177000138,19.81887706,20,55.7,0.405529184,3.8,11.3,-1.588628889,19.43028924,31.76043347,0.267447207,174.6082965,100,32.18611425,12.68249804,7.331225374,0.384083211,3.695171822,5.848117061,4.1,0.2,9.008460931,2,2.141591275,79.4,0,0,2.052313472,37,5.833801465,2.653703704,161.7688372,51.4,5.692054692,90.8,1.9,0.636803512,12.09451872,11.99100021,0.953783964,3.986925503,0,5.659075438,4986,7.3,11.51575053,233.4036359,173.1616188,6.684175426,1.3,2.207137364,198.9049365,150.3760555,9.635759431,184.3094906,21.37802361,1.120920341,5,0.306,32.62239557,7.216439397,12.9222737,68,5.2,4.7,2817,7.65,5.937787976,4.483861954,147,107.6962963,8.780190843,17.1,0.326482413,12.94259259,0.2,0.300290798,3,1.292218843,450.2,506,194.0106846,19.53125884,1.528703704,4.094366605,4.2,0.531481481,13.1562234,2.209964794,9.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HarAdar,20.41125182,8,2,3.339408407,8.686219726,9.043191093,7.059607404,142.9715894,0.2,8.674667663,43.03367999,6.704577168,79,19.22283117,5.885963217,18.16511855,13,44.6,0.22938716,3.7,13.4,-1.790450416,20.11886619,28.39524778,0.584460931,138.4770016,99.9,28.52583357,14.18878923,8.065331385,0.701915898,4.021198219,6.073015448,0.7,0.6,6.793923345,1,2.610022855,72.1,0.1,0.1,5.352365635,55,4.358775882,2.3,146.2034427,54.4,4.327443843,92.1,1.3,1.150831704,9.918892429,33.45984791,1.014718629,4.319676808,0,6.192504097,4954,6.6,9.257441021,152.5891368,155.4335427,8.537658712,0.9,2.631028046,133.354042,136.9733428,7.902427823,145.1452539,20.70575441,1.242494551,0.5,0.3394,28.65736484,8.791336655,14.4965073,22,0.3,7.4,3141,6.5,5.682791309,4.419520041,98,373.8,8.436423499,9.8,0.64340025,20.2,0.6,0.349013924,7,1.471919641,373.8,372,151.8135063,18.69206722,11.2,4.221077523,4.1,4.2,14.80201341,2.976031113,13.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
